0.1816	1	0	20	30
0.1824	1	0	20	30
0.1832	1	0	20	30
0.184	1	0	20	30
0.1848	0.998139	0.01075	19.938	29.9628
0.1856	0.995364	0.0268072	19.8457	29.9072
0.1864	0.992594	0.0428644	19.7537	29.8517
0.1872	0.989829	0.0589215	19.6621	29.7962
0.188	0.987069	0.0749787	19.5708	29.7408
0.1888	0.984315	0.0910359	19.4799	29.6855
0.1896	0.981565	0.107093	19.3893	29.6302
0.1904	0.978821	0.12315	19.299	29.5749
0.1912	0.976082	0.139207	19.2091	29.5197
0.192	0.973348	0.155265	19.1195	29.4646
0.1928	0.970619	0.171322	19.0302	29.4095
0.1936	0.967895	0.187379	18.9413	29.3544
0.1944	0.965176	0.203436	18.8527	29.2994
0.1952	0.962462	0.219493	18.7645	29.2445
0.196	0.959754	0.23555	18.6765	29.1896
0.1968	0.95705	0.251607	18.5889	29.1347
0.1976	0.954352	0.267665	18.5017	29.0799
0.1984	0.951659	0.283722	18.4147	29.0252
0.1992	0.94897	0.299779	18.3281	28.9705
0.2	0.946287	0.315836	18.2418	28.9159
0.2008	0.943609	0.331893	18.1559	28.8613
0.2016	0.940936	0.34795	18.0702	28.8068
0.2024	0.938268	0.364008	17.9849	28.7523
0.2032	0.935605	0.380065	17.8999	28.6979
0.204	0.932947	0.396122	17.8152	28.6435
0.2048	0.930294	0.412179	17.7309	28.5892
0.2056	0.927646	0.428236	17.6468	28.5349
0.2064	0.925003	0.444293	17.5631	28.4807
0.2072	0.922365	0.460351	17.4797	28.4265
0.208	0.919733	0.476408	17.3967	28.3724
0.2088	0.917105	0.492465	17.3139	28.3183
0.2096	0.914482	0.508522	17.2315	28.2643
0.2104	0.911864	0.524579	17.1493	28.2103
0.2112	0.909251	0.540636	17.0675	28.1564
0.212	0.906644	0.556694	16.986	28.1025
0.2128	0.904041	0.572751	16.9048	28.0487
0.2136	0.901443	0.588808	16.8239	27.995
0.2144	0.89885	0.604865	16.7433	27.9413
0.2152	0.896262	0.620922	16.6631	27.8876
0.216	0.89368	0.636979	16.5831	27.834
0.2168	0.891102	0.653037	16.5035	27.7805
0.2176	0.888529	0.669094	16.4241	27.727
0.2184	0.885961	0.685151	16.3451	27.6735
0.2192	0.883398	0.701208	16.2664	27.6201
0.22	0.88084	0.717265	16.1879	27.5668
0.2208	0.878287	0.733322	16.1098	27.5135
0.2216	0.875738	0.74938	16.032	27.4602
0.2224	0.873195	0.765437	15.9545	27.407
0.2232	0.870657	0.781494	15.8772	27.3539
0.224	0.868123	0.797551	15.8003	27.3008
0.2248	0.865595	0.813608	15.7237	27.2478
0.2256	0.863071	0.829665	15.6474	27.1948
0.2264	0.860553	0.845723	15.5713	27.1419
0.2272	0.858039	0.86178	15.4956	27.089
0.228	0.85553	0.877837	15.4202	27.0361
0.2288	0.853026	0.893894	15.345	26.9834
0.2296	0.850527	0.909951	15.2702	26.9306
0.2304	0.848033	0.926008	15.1956	26.878
0.2312	0.845543	0.942066	15.1213	26.8253
0.232	0.843059	0.958123	15.0473	26.7728
0.2328	0.840579	0.97418	14.9737	26.7202
0.2336	0.838105	0.990237	14.9003	26.6678
0.2344	0.835635	1.00629	14.8271	26.6154
0.2352	0.83317	1.02235	14.7543	26.563
0.236	0.83071	1.03841	14.6818	26.5107
0.2368	0.828255	1.05447	14.6095	26.4584
0.2376	0.825804	1.07052	14.5376	26.4062
0.2384	0.823358	1.08658	14.4659	26.354
0.2392	0.820918	1.10264	14.3945	26.3019
0.24	0.818482	1.11869	14.3234	26.2499
0.2408	0.816051	1.13475	14.2525	26.1979
0.2416	0.813624	1.15081	14.182	26.1459
0.2424	0.811203	1.16687	14.1117	26.094
0.2432	0.808786	1.18292	14.0417	26.0422
0.244	0.806374	1.19898	13.972	25.9904
0.2448	0.803967	1.21504	13.9025	25.9386
0.2456	0.801565	1.23109	13.8334	25.8869
0.2464	0.799168	1.24715	13.7645	25.8353
0.2472	0.796775	1.26321	13.6959	25.7837
0.248	0.794387	1.27927	13.6275	25.7321
0.2488	0.792004	1.29532	13.5595	25.6807
0.2496	0.789625	1.31138	13.4917	25.6292
0.2504	0.787252	1.32744	13.4241	25.5778
0.2512	0.784883	1.34349	13.3569	25.5265
0.252	0.782519	1.35955	13.2899	25.4752
0.2528	0.78016	1.37561	13.2232	25.424
0.2536	0.777805	1.39167	13.1567	25.3728
0.2544	0.775455	1.40772	13.0905	25.3217
0.2552	0.77311	1.42378	13.0246	25.2706
0.256	0.77077	1.43984	12.959	25.2196
0.2568	0.768434	1.45589	12.8936	25.1686
0.2576	0.766103	1.47195	12.8285	25.1177
0.2584	0.763777	1.48801	12.7636	25.0668
0.2592	0.761455	1.50407	12.699	25.016
0.26	0.759139	1.52012	12.6347	24.9652
0.2608	0.756827	1.53618	12.5706	24.9145
0.2616	0.754519	1.55224	12.5068	24.8638
0.2624	0.752217	1.56829	12.4433	24.8132
0.2632	0.749919	1.58435	12.38	24.7627
0.264	0.747625	1.60041	12.317	24.7122
0.2648	0.745337	1.61647	12.2542	24.6617
0.2656	0.743053	1.63252	12.1917	24.6113
0.2664	0.740773	1.64858	12.1294	24.5609
0.2672	0.738499	1.66464	12.0674	24.5106
0.268	0.736229	1.6807	12.0056	24.4604
0.2688	0.733963	1.69675	11.9441	24.4102
0.2696	0.731703	1.71281	11.8829	24.36
0.2704	0.729447	1.72887	11.8219	24.3099
0.2712	0.727195	1.74492	11.7611	24.2599
0.272	0.724949	1.76098	11.7006	24.2099
0.2728	0.722707	1.77704	11.6404	24.1599
0.2736	0.720469	1.7931	11.5804	24.1101
0.2744	0.718236	1.80915	11.5206	24.0602
0.2752	0.716008	1.82521	11.4611	24.0104
0.276	0.713785	1.84127	11.4018	23.9607
0.2768	0.711566	1.85732	11.3428	23.911
0.2776	0.709351	1.87338	11.2841	23.8614
0.2784	0.707141	1.88944	11.2255	23.8118
0.2792	0.704936	1.9055	11.1673	23.7623
0.28	0.702736	1.92155	11.1092	23.7128
0.2808	0.70054	1.93761	11.0514	23.6634
0.2816	0.698348	1.95367	10.9939	23.614
0.2824	0.696161	1.96972	10.9365	23.5647
0.2832	0.693979	1.98578	10.8795	23.5154
0.284	0.691801	2.00184	10.8226	23.4662
0.2848	0.689628	2.0179	10.766	23.417
0.2856	0.687459	2.03395	10.7096	23.3679
0.2864	0.685295	2.05001	10.6535	23.3188
0.2872	0.683136	2.06607	10.5976	23.2698
0.288	0.680981	2.08212	10.542	23.2208
0.2888	0.67883	2.09818	10.4865	23.1719
0.2896	0.676684	2.11424	10.4313	23.1231
0.2904	0.674543	2.1303	10.3764	23.0743
0.2912	0.672406	2.14635	10.3217	23.0255
0.292	0.670274	2.16241	10.2672	22.9768
0.2928	0.668146	2.17847	10.2129	22.9281
0.2936	0.666023	2.19452	10.1589	22.8795
0.2944	0.663904	2.21058	10.1051	22.831
0.2952	0.66179	2.22664	10.0515	22.7825
0.296	0.65968	2.2427	9.99812	22.734
0.2968	0.657574	2.25875	9.945	22.6856
0.2976	0.655473	2.27481	9.8921	22.6373
0.2984	0.653377	2.29087	9.83943	22.589
0.2992	0.651285	2.30692	9.78698	22.5408
0.3	0.649198	2.32298	9.73476	22.4926
0.3008	0.647115	2.33904	9.68275	22.4444
0.3016	0.645036	2.3551	9.63098	22.3964
0.3024	0.643073	2.3703	9.58216	22.3509
0.3032	0.643073	2.3703	9.58216	22.3509
0.304	0.643073	2.3703	9.58216	22.3509
0.3048	0.643073	2.3703	9.58216	22.3509
0.3056	0.643073	2.3703	9.58216	22.3509
0.3064	0.643073	2.3703	9.58216	22.3509
0.3072	0.643073	2.3703	9.58216	22.3509
0.308	0.643073	2.3703	9.58216	22.3509
0.3088	0.643073	2.3703	9.58216	22.3509
0.3096	0.643073	2.3703	9.58216	22.3509
0.3104	0.643073	2.3703	9.58216	22.3509
0.3112	0.643073	2.3703	9.58216	22.3509
0.312	0.643073	2.3703	9.58216	22.3509
0.3128	0.643073	2.3703	9.58216	22.3509
0.3136	0.643073	2.3703	9.58216	22.3509
0.3144	0.643073	2.3703	9.58216	22.3509
0.3152	0.643073	2.3703	9.58216	22.3509
0.316	0.643073	2.3703	9.58216	22.3509
0.3168	0.643073	2.3703	9.58216	22.3509
0.3176	0.643073	2.3703	9.58216	22.3509
0.3184	0.643073	2.3703	9.58216	22.3509
0.3192	0.643073	2.3703	9.58216	22.3509
0.32	0.643073	2.3703	9.58216	22.3509
0.3208	0.643073	2.3703	9.58216	22.3509
0.3216	0.643073	2.3703	9.58216	22.3509
0.3224	0.643073	2.3703	9.58216	22.3509
0.3232	0.643073	2.3703	9.58216	22.3509
0.324	0.643073	2.3703	9.58216	22.3509
0.3248	0.643073	2.3703	9.58216	22.3509
0.3256	0.643073	2.3703	9.58216	22.3509
0.3264	0.643073	2.3703	9.58216	22.3509
0.3272	0.643073	2.3703	9.58216	22.3509
0.328	0.643073	2.3703	9.58216	22.3509
0.3288	0.643073	2.3703	9.58216	22.3509
0.3296	0.643073	2.3703	9.58216	22.3509
0.3304	0.643073	2.3703	9.58216	22.3509
0.3312	0.643073	2.3703	9.58216	22.3509
0.332	0.643073	2.3703	9.58216	22.3509
0.3328	0.643073	2.3703	9.58216	22.3509
0.3336	0.643073	2.3703	9.58216	22.3509
0.3344	0.643073	2.3703	9.58216	22.3509
0.3352	0.643073	2.3703	9.58216	22.3509
0.336	0.643073	2.3703	9.58216	22.3509
0.3368	0.643073	2.3703	9.58216	22.3509
0.3376	0.643073	2.3703	9.58216	22.3509
0.3384	0.643073	2.3703	9.58216	22.3509
0.3392	0.643073	2.3703	9.58216	22.3509
0.34	0.643073	2.3703	9.58216	22.3509
0.3408	0.643073	2.3703	9.58216	22.3509
0.3416	0.643073	2.3703	9.58216	22.3509
0.3424	0.643073	2.3703	9.58216	22.3509
0.3432	0.643073	2.3703	9.58216	22.3509
0.344	0.643073	2.3703	9.58216	22.3509
0.3448	0.643073	2.3703	9.58216	22.3509
0.3456	0.643073	2.3703	9.58216	22.3509
0.3464	0.643073	2.3703	9.58216	22.3509
0.3472	0.643073	2.3703	9.58216	22.3509
0.348	0.643073	2.3703	9.58216	22.3509
0.3488	0.643073	2.3703	9.58216	22.3509
0.3496	0.643073	2.3703	9.58216	22.3509
0.3504	0.643073	2.3703	9.58216	22.3509
0.3512	0.643073	2.3703	9.58216	22.3509
0.352	0.643073	2.3703	9.58216	22.3509
0.3528	0.643073	2.3703	9.58216	22.3509
0.3536	0.643073	2.3703	9.58216	22.3509
0.3544	0.643073	2.3703	9.58216	22.3509
0.3552	0.643073	2.3703	9.58216	22.3509
0.356	0.643073	2.3703	9.58216	22.3509
0.3568	0.643073	2.3703	9.58216	22.3509
0.3576	0.643073	2.3703	9.58216	22.3509
0.3584	0.643073	2.3703	9.58216	22.3509
0.3592	0.643073	2.3703	9.58216	22.3509
0.36	0.643073	2.3703	9.58216	22.3509
0.3608	0.643073	2.3703	9.58216	22.3509
0.3616	0.643073	2.3703	9.58216	22.3509
0.3624	0.643073	2.3703	9.58216	22.3509
0.3632	0.643073	2.3703	9.58216	22.3509
0.364	0.643073	2.3703	9.58216	22.3509
0.3648	0.643073	2.3703	9.58216	22.3509
0.3656	0.643073	2.3703	9.58216	22.3509
0.3664	0.643073	2.3703	9.58216	22.3509
0.3672	0.643073	2.3703	9.58216	22.3509
0.368	0.643073	2.3703	9.58216	22.3509
0.3688	0.643073	2.3703	9.58216	22.3509
0.3696	0.643073	2.3703	9.58216	22.3509
0.3704	0.643073	2.3703	9.58216	22.3509
0.3712	0.643073	2.3703	9.58216	22.3509
0.372	0.643073	2.3703	9.58216	22.3509
0.3728	0.643073	2.3703	9.58216	22.3509
0.3736	0.643073	2.3703	9.58216	22.3509
0.3744	0.643073	2.3703	9.58216	22.3509
0.3752	0.643073	2.3703	9.58216	22.3509
0.376	0.643073	2.3703	9.58216	22.3509
0.3768	0.643073	2.3703	9.58216	22.3509
0.3776	0.643073	2.3703	9.58216	22.3509
0.3784	0.643073	2.3703	9.58216	22.3509
0.3792	0.643073	2.3703	9.58216	22.3509
0.38	0.643073	2.3703	9.58216	22.3509
0.3808	0.643073	2.3703	9.58216	22.3509
0.3816	0.643073	2.3703	9.58216	22.3509
0.3824	0.643073	2.3703	9.58216	22.3509
0.3832	0.643073	2.3703	9.58216	22.3509
0.384	0.643073	2.3703	9.58216	22.3509
0.3848	0.643073	2.3703	9.58216	22.3509
0.3856	0.643073	2.3703	9.58216	22.3509
0.3864	0.643073	2.3703	9.58216	22.3509
0.3872	0.643073	2.3703	9.58216	22.3509
0.388	0.643073	2.3703	9.58216	22.3509
0.3888	0.643073	2.3703	9.58216	22.3509
0.3896	0.643073	2.3703	9.58216	22.3509
0.3904	0.643073	2.3703	9.58216	22.3509
0.3912	0.643073	2.3703	9.58216	22.3509
0.392	0.643073	2.3703	9.58216	22.3509
0.3928	0.643073	2.3703	9.58216	22.3509
0.3936	0.643073	2.3703	9.58216	22.3509
0.3944	0.643073	2.3703	9.58216	22.3509
0.3952	0.643073	2.3703	9.58216	22.3509
0.396	0.643073	2.3703	9.58216	22.3509
0.3968	0.643073	2.3703	9.58216	22.3509
0.3976	0.643073	2.3703	9.58216	22.3509
0.3984	0.643073	2.3703	9.58216	22.3509
0.3992	0.643073	2.3703	9.58216	22.3509
0.4	0.643073	2.3703	9.58216	22.3509
0.4008	0.643073	2.3703	9.58216	22.3509
0.4016	0.643073	2.3703	9.58216	22.3509
0.4024	0.643073	2.3703	9.58216	22.3509
0.4032	0.643073	2.3703	9.58216	22.3509
0.404	0.643073	2.3703	9.58216	22.3509
0.4048	0.643073	2.3703	9.58216	22.3509
0.4056	0.643073	2.3703	9.58216	22.3509
0.4064	0.643073	2.3703	9.58216	22.3509
0.4072	0.643073	2.3703	9.58216	22.3509
0.408	0.643073	2.3703	9.58216	22.3509
0.4088	0.643073	2.3703	9.58216	22.3509
0.4096	0.643073	2.3703	9.58216	22.3509
0.4104	0.643073	2.3703	9.58216	22.3509
0.4112	0.643073	2.3703	9.58216	22.3509
0.412	0.643073	2.3703	9.58216	22.3509
0.4128	0.643073	2.3703	9.58216	22.3509
0.4136	0.643073	2.3703	9.58216	22.3509
0.4144	0.643073	2.3703	9.58216	22.3509
0.4152	0.643073	2.3703	9.58216	22.3509
0.416	0.643073	2.3703	9.58216	22.3509
0.4168	0.643073	2.3703	9.58216	22.3509
0.4176	0.643073	2.3703	9.58216	22.3509
0.4184	0.643073	2.3703	9.58216	22.3509
0.4192	0.643073	2.3703	9.58216	22.3509
0.42	0.643073	2.3703	9.58216	22.3509
0.4208	0.643073	2.3703	9.58216	22.3509
0.4216	0.643073	2.3703	9.58216	22.3509
0.4224	0.643073	2.3703	9.58216	22.3509
0.4232	0.643073	2.3703	9.58216	22.3509
0.424	0.643073	2.3703	9.58216	22.3509
0.4248	0.643073	2.3703	9.58216	22.3509
0.4256	0.643073	2.3703	9.58216	22.3509
0.4264	0.643073	2.3703	9.58216	22.3509
0.4272	0.643073	2.3703	9.58216	22.3509
0.428	0.643073	2.3703	9.58216	22.3509
0.4288	0.643073	2.3703	9.58216	22.3509
0.4296	0.643073	2.3703	9.58216	22.3509
0.4304	0.643073	2.3703	9.58216	22.3509
0.4312	0.643073	2.3703	9.58216	22.3509
0.432	0.643073	2.3703	9.58216	22.3509
0.4328	0.643073	2.3703	9.58216	22.3509
0.4336	0.643073	2.3703	9.58216	22.3509
0.4344	0.643073	2.3703	9.58216	22.3509
0.4352	0.643073	2.3703	9.58216	22.3509
0.436	0.643073	2.3703	9.58216	22.3509
0.4368	0.643073	2.3703	9.58216	22.3509
0.4376	0.643073	2.3703	9.58216	22.3509
0.4384	0.643073	2.3703	9.58216	22.3509
0.4392	0.643073	2.3703	9.58216	22.3509
0.44	0.643073	2.3703	9.58216	22.3509
0.4408	0.643073	2.3703	9.58216	22.3509
0.4416	0.643073	2.3703	9.58216	22.3509
0.4424	0.643073	2.3703	9.58216	22.3509
0.4432	0.643073	2.3703	9.58216	22.3509
0.444	0.643073	2.3703	9.58216	22.3509
0.4448	0.643073	2.3703	9.58216	22.3509
0.4456	0.643073	2.3703	9.58216	22.3509
0.4464	0.643073	2.3703	9.58216	22.3509
0.4472	0.643073	2.3703	9.58216	22.3509
0.448	0.643073	2.3703	9.58216	22.3509
0.4488	0.643073	2.3703	9.58216	22.3509
0.4496	0.643073	2.3703	9.58216	22.3509
0.4504	0.643073	2.3703	9.58216	22.3509
0.4512	0.643073	2.3703	9.58216	22.3509
0.452	0.643073	2.3703	9.58216	22.3509
0.4528	0.643073	2.3703	9.58216	22.3509
0.4536	0.643073	2.3703	9.58216	22.3509
0.4544	0.643073	2.3703	9.58216	22.3509
0.4552	0.643073	2.3703	9.58216	22.3509
0.456	0.643073	2.3703	9.58216	22.3509
0.4568	0.643073	2.3703	9.58216	22.3509
0.4576	0.643073	2.3703	9.58216	22.3509
0.4584	0.643073	2.3703	9.58216	22.3509
0.4592	0.643073	2.3703	9.58216	22.3509
0.46	0.643073	2.3703	9.58216	22.3509
0.4608	0.643073	2.3703	9.58216	22.3509
0.4616	0.643073	2.3703	9.58216	22.3509
0.4624	0.643073	2.3703	9.58216	22.3509
0.4632	0.643073	2.3703	9.58216	22.3509
0.464	0.643073	2.3703	9.58216	22.3509
0.4648	0.643073	2.3703	9.58216	22.3509
0.4656	0.643073	2.3703	9.58216	22.3509
0.4664	0.643073	2.3703	9.58216	22.3509
0.4672	0.643073	2.3703	9.58216	22.3509
0.468	0.643073	2.3703	9.58216	22.3509
0.4688	0.643073	2.3703	9.58216	22.3509
0.4696	0.643073	2.3703	9.58216	22.3509
0.4704	0.643073	2.3703	9.58216	22.3509
0.4712	0.643073	2.3703	9.58216	22.3509
0.472	0.643073	2.3703	9.58216	22.3509
0.4728	0.643073	2.3703	9.58216	22.3509
0.4736	0.643073	2.3703	9.58216	22.3509
0.4744	0.643073	2.3703	9.58216	22.3509
0.4752	0.643073	2.3703	9.58216	22.3509
0.476	0.643073	2.3703	9.58216	22.3509
0.4768	0.643073	2.3703	9.58216	22.3509
0.4776	0.643073	2.3703	9.58216	22.3509
0.4784	0.643073	2.3703	9.58216	22.3509
0.4792	0.643073	2.3703	9.58216	22.3509
0.48	0.643073	2.3703	9.58216	22.3509
0.4808	0.643073	2.3703	9.58216	22.3509
0.4816	0.643073	2.3703	9.58216	22.3509
0.4824	0.643073	2.3703	9.58216	22.3509
0.4832	0.643073	2.3703	9.58216	22.3509
0.484	0.643073	2.3703	9.58216	22.3509
0.4848	0.643073	2.3703	9.58216	22.3509
0.4856	0.643073	2.3703	9.58216	22.3509
0.4864	0.643073	2.3703	9.58216	22.3509
0.4872	0.643073	2.3703	9.58216	22.3509
0.488	0.643073	2.3703	9.58216	22.3509
0.4888	2.89561	2.3703	9.58216	4.9638
0.4896	2.89561	2.3703	9.58216	4.9638
0.4904	2.89561	2.3703	9.58216	4.9638
0.4912	2.89561	2.3703	9.58216	4.9638
0.492	2.89561	2.3703	9.58216	4.9638
0.4928	2.89561	2.3703	9.58216	4.9638
0.4936	2.89561	2.3703	9.58216	4.9638
0.4944	2.89561	2.3703	9.58216	4.9638
0.4952	2.89561	2.3703	9.58216	4.9638
0.496	2.89561	2.3703	9.58216	4.9638
0.4968	2.89561	2.3703	9.58216	4.9638
0.4976	2.89561	2.3703	9.58216	4.9638
0.4984	2.89561	2.3703	9.58216	4.9638
0.4992	2.89561	2.3703	9.58216	4.9638
0.5	2.89561	2.3703	9.58216	4.9638
0.5008	2.89561	2.3703	9.58216	4.9638
0.5016	2.89561	2.3703	9.58216	4.9638
0.5024	2.89561	2.3703	9.58216	4.9638
0.5032	2.89561	2.3703	9.58216	4.9638
0.504	2.89561	2.3703	9.58216	4.9638
0.5048	2.89561	2.3703	9.58216	4.9638
0.5056	2.89561	2.3703	9.58216	4.9638
0.5064	2.89561	2.3703	9.58216	4.9638
0.5072	2.89561	2.3703	9.58216	4.9638
0.508	2.89561	2.3703	9.58216	4.9638
0.5088	2.89561	2.3703	9.58216	4.9638
0.5096	2.89561	2.3703	9.58216	4.9638
0.5104	2.89561	2.3703	9.58216	4.9638
0.5112	2.89561	2.3703	9.58216	4.9638
0.512	2.89561	2.3703	9.58216	4.9638
0.5128	2.89561	2.3703	9.58216	4.9638
0.5136	2.89561	2.3703	9.58216	4.9638
0.5144	2.89561	2.3703	9.58216	4.9638
0.5152	2.89561	2.3703	9.58216	4.9638
0.516	2.89561	2.3703	9.58216	4.9638
0.5168	2.89561	2.3703	9.58216	4.9638
0.5176	2.89561	2.3703	9.58216	4.9638
0.5184	2.89561	2.3703	9.58216	4.9638
0.5192	2.89561	2.3703	9.58216	4.9638
0.52	2.89561	2.3703	9.58216	4.9638
0.5208	2.89561	2.3703	9.58216	4.9638
0.5216	2.89561	2.3703	9.58216	4.9638
0.5224	2.89561	2.3703	9.58216	4.9638
0.5232	2.89561	2.3703	9.58216	4.9638
0.524	2.89561	2.3703	9.58216	4.9638
0.5248	2.89561	2.3703	9.58216	4.9638
0.5256	2.89561	2.3703	9.58216	4.9638
0.5264	2.89561	2.3703	9.58216	4.9638
0.5272	2.89561	2.3703	9.58216	4.9638
0.528	2.89561	2.3703	9.58216	4.9638
0.5288	2.89561	2.3703	9.58216	4.9638
0.5296	2.89561	2.3703	9.58216	4.9638
0.5304	2.89561	2.3703	9.58216	4.9638
0.5312	2.89561	2.3703	9.58216	4.9638
0.532	2.89561	2.3703	9.58216	4.9638
0.5328	2.89561	2.3703	9.58216	4.9638
0.5336	2.89561	2.3703	9.58216	4.9638
0.5344	2.89561	2.3703	9.58216	4.9638
0.5352	2.89561	2.3703	9.58216	4.9638
0.536	1	0	1	1.5
0.5368	1	0	1	1.5
0.5376	1	0	1	1.5
0.5384	1	0	1	1.5
0.5392	1	0	1	1.5
0.54	1	0	1	1.5
0.5408	1	0	1	1.5
0.5416	1	0	1	1.5
0.5424	1	0	1	1.5
0.5432	1	0	1	1.5
0.544	1	0	1	1.5
0.5448	1	0	1	1.5
