0.000312	32.031454	7969.404954	170186.036903	992.035118	10893955.408173	-0.007346	0.000062	1.216755	3.987138	0.505498	-0.892155	-5.521258	0.000000
0.000937	31.970573	7987.891227	170246.182239	3042.110846	8247917.418815	-0.022284	0.000063	1.216755	3.955768	0.504643	-0.757382	-5.490902	0.000000
0.001563	31.852877	8009.907645	170085.500933	5239.510280	10938284.330325	-0.037750	0.000063	1.216755	3.986634	0.503034	-0.879368	-5.525096	0.000000
0.002192	31.674349	8048.377974	169943.842833	7706.239494	11854249.395124	-0.054126	0.000063	1.216755	4.002044	0.500585	-0.945936	-5.552138	0.000000
0.002826	31.433294	8102.274397	169778.936042	10551.361126	12429786.000620	-0.071793	0.000064	1.216755	4.007691	0.497258	-0.960893	-5.566369	0.000000
0.003465	31.131220	8170.752407	169567.159108	13937.290311	13241617.943167	-0.091182	0.000064	1.216755	4.012234	0.493052	-0.965820	-5.579586	0.000000
0.004111	30.771053	8252.573027	169281.897982	18038.988613	14383117.099774	-0.112760	0.000065	1.216755	4.017215	0.487983	-0.969486	-5.594273	0.000000
0.004765	30.354359	8346.890956	168895.462591	23098.432042	15896463.943540	-0.137079	0.000066	1.216755	4.023251	0.482042	-0.975722	-5.611412	0.000000
0.005429	29.879896	8453.591094	168377.256591	29523.024115	17820782.486895	-0.164860	0.000067	1.216755	4.029925	0.475176	-0.982367	-5.630164	0.000000
0.006104	29.342196	8573.610912	167689.967296	37709.885689	20206761.590428	-0.197048	0.000068	1.216755	4.037061	0.467260	-0.988263	-5.650171	0.000000
0.006792	28.730291	8709.173428	166782.462207	48688.358673	23172151.916619	-0.234998	0.000070	1.216755	4.044599	0.458069	-0.992527	-5.671314	0.000000
0.007496	28.026973	8863.953792	165581.964999	63342.212864	26918036.295893	-0.280698	0.000071	1.216755	4.052727	0.447254	-0.995352	-5.693975	0.000000
0.008219	27.207322	9043.649233	163985.203773	83926.655244	31762985.514824	-0.336931	0.000074	1.216755	4.061735	0.434295	-0.997092	-5.718728	0.000000
0.008967	26.237612	9256.232857	161839.685186	113364.340349	38419780.648420	-0.408298	0.000076	1.216755	4.072012	0.418441	-0.998206	-5.746272	0.000000
0.009745	25.076930	9512.878717	158943.937222	155431.644086	47917382.915794	-0.501015	0.000080	1.216755	4.084023	0.398665	-0.999002	-5.777338	0.000000
0.010563	23.677262	9828.815734	155021.749847	219875.204667	62722955.539942	-0.625705	0.000084	1.216755	4.098327	0.373553	-0.999693	-5.812536	0.000000
0.011436	22.000564	10222.213362	149764.267998	310648.389092	86716716.714154	-0.797265	0.000091	1.216755	4.115489	0.341436	-1.000401	-5.852233	0.000000
0.012386	20.027033	10716.820783	142869.131076	450586.655134	126818265.763336	-1.037113	0.000100	1.216755	4.136146	0.300342	-1.001220	-5.896384	0.000000
0.013444	17.780726	11334.811187	134093.381397	650689.843617	193963776.514703	-1.381196	0.000112	1.216755	4.160668	0.248354	-1.002265	-5.944284	0.000000
0.014657	15.339896	12106.466840	123491.137894	935023.673383	298834411.251608	-1.867392	0.000130	1.216755	4.189515	0.183850	-1.003736	-5.995213	0.000000
0.016091	12.793916	13071.579781	111128.725273	1430138.855179	462758840.740838	-2.587188	0.000156	1.216755	4.223202	0.104607	-1.006020	-6.047776	0.000000
0.017856	10.310408	14262.756954	97661.113836	2022881.091517	689493688.659599	-3.647437	0.000194	1.216755	4.261703	0.010472	-1.009836	-6.101593	0.000000
0.020097	7.981962	15880.397203	84129.308430	3228873.405822	998447441.694019	-5.184603	0.000251	1.216755	4.309464	-0.101314	-1.016643	-6.158836	0.000000
0.023110	5.798608	18307.873843	70393.265701	6266424.015376	1498920426.188690	-7.974032	0.000345	1.216755	4.373405	-0.240949	-1.030292	-6.216214	0.000000
0.027561	3.966640	21828.698226	57397.558341	9997873.170794	2156075859.362284	-12.962657	0.000504	1.216755	4.454265	-0.406332	-1.059798	-6.262744	0.000000
0.034277	2.679731	26548.531404	47172.405114	13186422.391819	2743879353.318151	-20.007970	0.000746	1.216755	4.547903	-0.576498	-1.122587	-6.271494	0.000000
0.044027	1.861974	29262.181698	35924.773875	17003039.415964	3264594098.818309	-29.238968	0.001074	1.216755	4.602021	-0.734125	-1.225640	-6.170349	0.000000
0.057580	1.372941	21808.440086	19519.045383	16008636.497942	3168085726.469430	-39.783663	0.001457	1.216755	4.480034	-0.865429	-1.284827	-5.984200	0.000000
0.074695	1.127848	11139.346605	8194.533688	8209810.236084	1523522275.332361	-47.372747	0.001773	1.216755	4.188621	-0.949352	-1.288749	-5.900209	0.000000
0.093799	1.035114	7072.752484	4842.541235	2554080.065023	349543909.210365	-50.466848	0.001932	1.216755	3.991351	-0.985567	-1.288759	-5.891899	0.000000
0.113584	1.008195	6271.329007	4208.680445	601456.171785	56675651.776530	-51.324742	0.001984	1.216755	3.939122	-0.996601	-1.288759	-5.891656	0.000000
0.133542	1.001729	6144.506773	4102.317006	117245.398183	9037055.019027	-51.511929	0.001997	1.216755	3.930249	-0.999282	-1.288759	-5.891666	0.000000
0.153534	1.000392	6123.779549	4083.925402	19832.369253	1546215.968065	-51.546609	0.001999	1.216755	3.928782	-0.999836	-1.288759	-5.891670	0.000000
0.173533	1.000150	6120.180544	4080.696360	2978.968913	271681.270761	-51.552228	0.002000	1.216755	3.928527	-0.999936	-1.288759	-5.891671	0.000000
0.193533	1.000111	6119.554079	4080.147322	408.561407	46049.406846	-51.553045	0.002000	1.216755	3.928482	-0.999952	-1.288759	-5.891671	0.000000
0.213533	1.000105	6119.449952	4080.059304	52.784076	7363.529620	-51.553154	0.002000	1.216755	3.928475	-0.999955	-1.288759	-5.891671	0.000000
0.233533	1.000104	6119.433636	4080.046005	6.727885	1111.615076	-51.553168	0.002000	1.216755	3.928474	-0.999955	-1.288759	-5.891671	0.000000
0.253533	1.000104	6119.431214	4080.044089	0.899037	160.281085	-51.553170	0.002000	1.216755	3.928474	-0.999955	-1.288759	-5.891671	0.000000
0.273533	1.000104	6119.430869	4080.043821	0.131891	22.504214	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.293533	1.000104	6119.430820	4080.043783	0.021115	3.153587	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.313533	1.000104	6119.430813	4080.043778	0.003518	0.451778	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.333533	1.000104	6119.430812	4080.043777	0.000582	0.067084	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.353533	1.000104	6119.430812	4080.043777	0.000093	0.010298	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.373533	1.000104	6119.430812	4080.043777	0.000014	0.001609	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.393533	1.000104	6119.430812	4080.043777	0.000002	0.000252	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.413533	1.000104	6119.430812	4080.043777	0.000000	0.000040	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.433533	1.000104	6119.430812	4080.043777	0.000000	0.000006	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.453533	1.000104	6119.430812	4080.043777	0.000000	0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.473533	1.000104	6119.430812	4080.043777	0.000000	0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.493533	1.000104	6119.430812	4080.043777	0.000000	0.000001	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.513533	1.000104	6119.430812	4080.043777	-0.000000	-0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.533533	1.000104	6119.430812	4080.043777	0.000000	-0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.553533	1.000104	6119.430812	4080.043777	-0.000000	0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.573533	1.000104	6119.430812	4080.043777	0.000000	-0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.593533	1.000104	6119.430812	4080.043777	0.000000	0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.613533	1.000104	6119.430812	4080.043777	-0.000000	0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.633533	1.000104	6119.430812	4080.043777	0.000000	-0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.653533	1.000104	6119.430812	4080.043777	0.000000	-0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.673533	1.000104	6119.430812	4080.043777	0.000000	0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
0.693533	1.000104	6119.430812	4080.043777	0.000000	0.000000	-51.553170	0.002000	1.216755	3.928473	-0.999955	-1.288759	-5.891671	0.000000
