1	0.084306	-3.526793	0.242805	0.299553	0.048369	-0.665903	0.064638	-1.087045	0.347216	0.000000	0.483095	inf	0.000000	0.000000
2	0.084306	-3.249700	0.401240	0.287209	0.077619	-0.420772	-0.009498	-1.061425	0.210114	0.000000	0.467636	inf	0.000000	0.000000
3	0.084306	-3.076815	0.508864	0.294647	0.101742	-0.295169	-0.043030	-1.009207	0.165675	0.000000	0.481819	inf	0.000000	0.000000
4	0.084306	-2.917553	0.563609	0.322443	0.123564	-0.241524	-0.065577	-0.956606	0.149582	0.000000	0.528423	inf	0.000000	0.000000
5	0.084306	-2.776476	0.605433	0.354433	0.146068	-0.194823	-0.083618	-0.915661	0.139249	0.000000	0.581567	inf	0.000000	0.000000
6	0.084306	-2.640083	0.615767	0.394748	0.165572	-0.153947	-0.094653	-0.871912	0.136912	0.000000	0.647812	inf	0.000000	0.000000
7	0.084306	-2.503369	0.606202	0.441356	0.182245	-0.124764	-0.103668	-0.827673	0.139072	0.000000	0.724166	inf	0.000000	0.000000
8	0.084306	-2.362255	0.584699	0.490910	0.195491	-0.099828	-0.111931	-0.781355	0.144187	0.000000	0.805261	inf	0.000000	0.000000
9	0.084306	-2.214839	0.559065	0.539864	0.205523	-0.078962	-0.119651	-0.732594	0.150798	0.000000	0.885349	inf	0.000000	0.000000
10	0.084306	-2.060241	0.533632	0.586166	0.212954	-0.061954	-0.126693	-0.681382	0.157985	0.000000	0.961082	inf	0.000000	0.000000
11	0.084306	-1.898347	0.510354	0.628908	0.218474	-0.047844	-0.133339	-0.627914	0.165191	0.000000	1.031000	inf	0.000000	0.000000
12	0.084306	-1.729334	0.489684	0.667922	0.222597	-0.036186	-0.139640	-0.572227	0.172164	0.000000	1.094835	inf	0.000000	0.000000
13	0.084306	-1.553526	0.471577	0.703323	0.225704	-0.026719	-0.145604	-0.514442	0.178775	0.000000	1.152775	inf	0.000000	0.000000
14	0.084306	-1.371335	0.455873	0.735184	0.228055	-0.019189	-0.151173	-0.454694	0.184933	0.000000	1.204931	inf	0.000000	0.000000
15	0.084306	-1.183254	0.442421	0.763437	0.229821	-0.013289	-0.156270	-0.393083	0.190556	0.000000	1.251193	inf	0.000000	0.000000
16	0.084306	-0.989858	0.431115	0.787912	0.231123	-0.008788	-0.160803	-0.329738	0.195553	0.000000	1.291274	inf	0.000000	0.000000
17	0.084306	-0.791821	0.421892	0.808380	0.232053	-0.005416	-0.164702	-0.264830	0.199829	0.000000	1.324801	inf	0.000000	0.000000
18	0.084306	-0.589909	0.414705	0.824607	0.232682	-0.002895	-0.167909	-0.198564	0.203292	0.000000	1.351388	inf	0.000000	0.000000
19	0.084306	-0.384976	0.409519	0.836385	0.233061	-0.000951	-0.170376	-0.131186	0.205866	0.000000	1.370696	inf	0.000000	0.000000
20	0.084306	-0.177940	0.406301	0.843549	0.233219	0.000707	-0.172070	-0.062977	0.207496	0.000000	1.382450	inf	0.000000	0.000000
21	0.084306	0.030237	0.405021	0.845982	0.233166	0.002374	-0.172969	0.005765	0.208152	0.000000	1.386463	inf	0.000000	0.000000
22	0.084306	0.238577	0.405645	0.843625	0.232890	0.004339	-0.173067	0.074736	0.207832	0.000000	1.382637	inf	0.000000	0.000000
23	0.084306	0.446113	0.408139	0.836482	0.232356	0.006877	-0.172371	0.143645	0.206562	0.000000	1.370978	inf	0.000000	0.000000
24	0.084306	0.651920	0.412466	0.824619	0.231511	0.010248	-0.170896	0.212223	0.204395	0.000000	1.351595	inf	0.000000	0.000000
25	0.084306	0.855136	0.418586	0.808162	0.230285	0.014686	-0.168665	0.280235	0.201406	0.000000	1.324694	inf	0.000000	0.000000
26	0.084306	1.054983	0.426462	0.787284	0.228591	0.020397	-0.165703	0.347485	0.197687	0.000000	1.290559	inf	0.000000	0.000000
27	0.084306	1.250781	0.436066	0.762180	0.226326	0.027572	-0.162047	0.413819	0.193333	0.000000	1.249508	inf	0.000000	0.000000
28	0.084306	1.441945	0.447390	0.733011	0.223364	0.036403	-0.157738	0.479104	0.188440	0.000000	1.201806	inf	0.000000	0.000000
29	0.084306	1.627982	0.460460	0.699842	0.219542	0.047015	-0.152839	0.543227	0.183091	0.000000	1.147564	inf	0.000000	0.000000
30	0.084306	1.808476	0.475315	0.662602	0.214628	0.059643	-0.147390	0.606085	0.177369	0.000000	1.086666	inf	0.000000	0.000000
31	0.084306	1.983084	0.491857	0.621128	0.208264	0.074452	-0.141345	0.667495	0.171404	0.000000	1.018847	inf	0.000000	0.000000
32	0.084306	2.151635	0.509608	0.575447	0.199984	0.091614	-0.134665	0.727389	0.165433	0.000000	0.944147	inf	0.000000	0.000000
