0.002977	3.362189	102648.742296	230083.634082	8.878769	-2309695.774046	-0.000777	0.000595	1.216755	5.222518	-0.473380	0.000000
0.008924	3.369275	102412.512124	230037.485717	25.508824	-2090914.173913	-0.002260	0.000594	1.216755	5.221517	-0.472466	0.000000
0.014852	3.383035	101956.971974	229949.500781	38.912062	-1680297.442430	-0.003536	0.000591	1.216755	5.219580	-0.470696	0.000000
0.020751	3.402706	101313.887845	229827.652292	47.449576	-1127229.514119	-0.004494	0.000588	1.216755	5.216831	-0.468177	0.000000
0.026610	3.427201	100526.377498	229682.721902	50.156449	-496140.569600	-0.005062	0.000584	1.216755	5.213441	-0.465061	0.000000
0.032425	3.455189	99644.566666	229527.130383	46.872316	142575.199752	-0.005209	0.000579	1.216755	5.209614	-0.461528	0.000000
0.038189	3.485192	98720.685333	229373.597286	38.241374	722051.086070	-0.004948	0.000574	1.216755	5.205568	-0.457773	0.000000
0.043904	3.515696	97804.536998	229233.833049	25.602999	1187026.573104	-0.004335	0.000569	1.216755	5.201518	-0.453987	0.000000
0.049568	3.545261	96939.665672	229117.414024	10.780143	1499666.108261	-0.003454	0.000564	1.216755	5.197660	-0.450350	0.000000
0.055187	3.572634	96160.632302	229030.966581	-4.193793	1642515.368673	-0.002412	0.000560	1.216755	5.194155	-0.447010	0.000000
0.060765	3.596833	95491.459733	228977.738366	-17.372568	1618650.687084	-0.001318	0.000556	1.216755	5.191123	-0.444078	0.000000
0.066308	3.617206	94945.248366	228957.582696	-27.171663	1449323.462108	-0.000277	0.000553	1.216755	5.188632	-0.441625	0.000000
0.071824	3.633450	94524.794734	228967.327669	-32.580536	1169679.726558	0.000624	0.000550	1.216755	5.186705	-0.439679	0.000000
0.077317	3.645591	94224.015681	229001.454559	-33.279416	823214.518959	0.001326	0.000549	1.216755	5.185321	-0.438231	0.000000
0.082796	3.653937	94029.924951	229052.974582	-29.644127	455708.525813	0.001793	0.000547	1.216755	5.184426	-0.437238	0.000000
0.088265	3.659003	93924.910786	229114.374891	-22.639582	109404.953026	0.002025	0.000547	1.216755	5.183941	-0.436637	0.000000
0.093728	3.661424	93889.059786	229178.505557	-13.623131	-181839.239889	0.002041	0.000546	1.216755	5.183776	-0.436350	0.000000
0.099190	3.661879	93902.299061	229239.299117	-4.095255	-395823.138556	0.001882	0.000546	1.216755	5.183838	-0.436297	0.000000
0.104653	3.661014	93946.166438	229292.249211	4.554657	-523318.117247	0.001602	0.000546	1.216755	5.184041	-0.436399	0.000000
0.110117	3.659396	94005.080209	229334.618206	11.260182	-567380.008988	0.001254	0.000547	1.216755	5.184313	-0.436592	0.000000
0.115584	3.657476	94067.052100	229365.387574	15.410747	-540952.304511	0.000889	0.000547	1.216755	5.184599	-0.436819	0.000000
0.121055	3.655581	94123.864153	229385.001175	16.887796	-463342.843757	0.000550	0.000547	1.216755	5.184861	-0.437044	0.000000
0.126528	3.653919	94170.795864	229394.974857	16.008196	-356307.983532	0.000265	0.000547	1.216755	5.185077	-0.437242	0.000000
0.132003	3.652592	94206.032983	229397.453291	13.397922	-240462.726047	0.000048	0.000548	1.216755	5.185240	-0.437399	0.000000
0.137480	3.651624	94229.906736	229394.787782	9.830684	-132569.328676	-0.000096	0.000548	1.216755	5.185350	-0.437514	0.000000
0.142958	3.650985	94244.103350	229389.190604	6.068465	-43999.816822	-0.000174	0.000548	1.216755	5.185415	-0.437590	0.000000
0.148437	3.650613	94250.954545	229382.497575	2.734529	19606.363737	-0.000200	0.000548	1.216755	5.185446	-0.437634	0.000000
0.153917	3.650436	94252.879748	229376.046471	0.237355	57693.884702	-0.000188	0.000548	1.216755	5.185455	-0.437655	0.000000
0.159396	3.650384	94252.009540	229370.658962	-1.250039	73494.042349	-0.000154	0.000548	1.216755	5.185451	-0.437662	0.000000
0.164875	3.650399	94249.984886	229366.700496	-1.763176	72459.389885	-0.000111	0.000548	1.216755	5.185442	-0.437660	0.000000
0.170355	3.650440	94247.902288	229364.186952	-1.487445	60767.746672	-0.000070	0.000548	1.216755	5.185432	-0.437655	0.000000
0.175834	3.650479	94246.362450	229362.907927	-0.686464	44134.724697	-0.000035	0.000548	1.216755	5.185425	-0.437650	0.000000
0.181313	3.650504	94245.578019	229362.542460	0.365481	27054.796088	-0.000009	0.000548	1.216755	5.185422	-0.437647	0.000000
0.186793	3.650510	94245.501732	229362.751389	1.434814	12479.875431	0.000006	0.000548	1.216755	5.185421	-0.437647	0.000000
0.192272	3.650500	94245.946548	229363.239307	2.358158	1861.426012	0.000013	0.000548	1.216755	5.185423	-0.437648	0.000000
0.197751	3.650481	94246.680821	229363.786407	3.050150	-4563.650926	0.000014	0.000548	1.216755	5.185427	-0.437650	0.000000
0.203231	3.650457	94247.492046	229364.255577	3.494250	-7372.531160	0.000012	0.000548	1.216755	5.185431	-0.437653	0.000000
0.208710	3.650434	94248.220531	229364.582550	3.723342	-7551.972224	0.000007	0.000548	1.216755	5.185434	-0.437656	0.000000
0.214189	3.650415	94248.769157	229364.757169	3.797078	-6165.659259	0.000003	0.000548	1.216755	5.185436	-0.437658	0.000000
0.219669	3.650403	94249.097246	229364.802500	3.781531	-4130.345546	-0.000001	0.000548	1.216755	5.185438	-0.437659	0.000000
0.225148	3.650398	94249.206306	229364.756434	3.734477	-2104.046418	-0.000004	0.000548	1.216755	5.185438	-0.437660	0.000000
0.230628	3.650400	94249.123741	229364.658184	3.697408	-466.452432	-0.000006	0.000548	1.216755	5.185438	-0.437660	0.000000
0.236107	3.650407	94248.888529	229364.540227	3.693605	639.403154	-0.000007	0.000548	1.216755	5.185437	-0.437659	0.000000
0.241586	3.650419	94248.540787	229364.424991	3.730544	1236.037647	-0.000007	0.000548	1.216755	5.185435	-0.437658	0.000000
0.247066	3.650434	94248.115567	229364.324932	3.804578	1436.738821	-0.000007	0.000548	1.216755	5.185433	-0.437656	0.000000
0.252545	3.650451	94247.640253	229364.244547	3.906097	1383.700116	-0.000007	0.000548	1.216755	5.185431	-0.437654	0.000000
0.258025	3.650469	94247.134465	229364.183074	4.023901	1206.461383	-0.000007	0.000548	1.216755	5.185429	-0.437651	0.000000
0.263504	3.650489	94246.611355	229364.137038	4.148167	1000.831390	-0.000007	0.000548	1.216755	5.185426	-0.437649	0.000000
0.268983	3.650509	94246.079405	229364.102185	4.271932	824.065746	-0.000007	0.000548	1.216755	5.185424	-0.437647	0.000000
0.274462	3.650529	94245.544116	229364.074675	4.391367	700.352368	-0.000007	0.000548	1.216755	5.185422	-0.437644	0.000000
0.279942	3.650550	94245.009317	229364.051626	4.505262	630.939448	-0.000008	0.000548	1.216755	5.185419	-0.437642	0.000000
0.285421	3.650570	94244.477995	229364.031193	4.614170	604.652373	-0.000008	0.000548	1.216755	5.185417	-0.437640	0.000000
0.290900	3.650590	94243.952737	229364.012378	4.719540	606.309386	-0.000009	0.000548	1.216755	5.185414	-0.437637	0.000000
0.296379	3.650610	94243.435880	229363.994753	4.823031	622.113970	-0.000009	0.000548	1.216755	5.185412	-0.437635	0.000000
0.301858	3.650629	94242.929519	229363.978191	4.926077	642.191415	-0.000010	0.000548	1.216755	5.185409	-0.437632	0.000000
0.307337	3.650648	94242.435452	229363.962670	5.029702	661.011523	-0.000011	0.000548	1.216755	5.185407	-0.437630	0.000000
