0.002968	3.371218	102338.693122	230004.522459	6.255908	-1875013.919050	-0.000635	0.000593	1.216755	5.221203	-0.472215	0.000000
0.008900	3.377538	102130.660109	229966.952088	18.003078	-1711859.165915	-0.001851	0.000592	1.216755	5.220319	-0.471402	0.000000
0.014815	3.389842	101728.148130	229895.039070	27.565934	-1404281.689330	-0.002912	0.000590	1.216755	5.218604	-0.469822	0.000000
0.020703	3.407504	101156.746161	229794.773957	33.835298	-986741.494536	-0.003732	0.000587	1.216755	5.216157	-0.467565	0.000000
0.026556	3.429630	100451.490820	229674.316650	36.155942	-504520.962025	-0.004253	0.000583	1.216755	5.213118	-0.464754	0.000000
0.032368	3.455115	99653.638625	229543.174388	34.403435	-7663.156988	-0.004446	0.000579	1.216755	5.209654	-0.461538	0.000000
0.038135	3.482721	98806.930616	229411.249142	28.975843	455425.041871	-0.004317	0.000574	1.216755	5.205947	-0.458081	0.000000
0.043855	3.511156	97954.059608	229287.893667	20.713442	843496.386884	-0.003899	0.000570	1.216755	5.202182	-0.454549	0.000000
0.049529	3.539166	97133.561600	229181.077521	10.760503	1126551.804574	-0.003250	0.000565	1.216755	5.198528	-0.451098	0.000000
0.055159	3.565619	96377.470439	229096.749599	0.396083	1288083.138205	-0.002445	0.000561	1.216755	5.195134	-0.447864	0.000000
0.060748	3.589579	95709.803147	229038.453265	-9.141242	1325500.587711	-0.001564	0.000557	1.216755	5.192115	-0.444955	0.000000
0.066303	3.610360	95145.916521	229007.217554	-16.809789	1248940.333811	-0.000687	0.000554	1.216755	5.189549	-0.442448	0.000000
0.071828	3.627554	94692.638321	229001.714020	-21.883651	1078828.132950	0.000114	0.000551	1.216755	5.187475	-0.440385	0.000000
0.077330	3.641033	94349.053758	229018.639302	-24.021046	842607.775201	0.000786	0.000549	1.216755	5.185897	-0.438774	0.000000
0.082814	3.650919	94107.778894	229053.260434	-23.276795	571070.443455	0.001291	0.000548	1.216755	5.184785	-0.437597	0.000000
0.088286	3.657542	93956.552277	229100.046285	-20.060699	294698.337500	0.001615	0.000547	1.216755	5.184087	-0.436810	0.000000
0.093751	3.661376	93879.968858	229153.305095	-15.050856	40410.911945	0.001760	0.000546	1.216755	5.183734	-0.436356	0.000000
0.099211	3.662979	93861.194108	229207.755050	-9.076819	-170956.737063	0.001746	0.000546	1.216755	5.183647	-0.436166	0.000000
0.104671	3.662926	93883.512776	229258.970669	-2.991520	-326201.293197	0.001604	0.000546	1.216755	5.183751	-0.436172	0.000000
0.110133	3.661765	93931.597880	229303.669695	2.448128	-420210.159535	0.001371	0.000546	1.216755	5.183973	-0.436310	0.000000
0.115596	3.659972	93992.423526	229339.829674	6.674339	-455367.514491	0.001088	0.000546	1.216755	5.184254	-0.436523	0.000000
0.121063	3.657934	94055.790959	229366.646587	9.363099	-440092.845527	0.000791	0.000547	1.216755	5.184547	-0.436765	0.000000
0.126532	3.655936	94114.482492	229384.366475	10.445588	-386813.558357	0.000511	0.000547	1.216755	5.184818	-0.437002	0.000000
0.132005	3.654164	94164.097736	229394.032652	10.079499	-309732.023697	0.000268	0.000547	1.216755	5.185047	-0.437213	0.000000
0.137480	3.652719	94202.654144	229397.194978	8.590032	-222737.307070	0.000078	0.000548	1.216755	5.185224	-0.437384	0.000000
0.142957	3.651632	94230.046806	229395.624326	6.394392	-137740.605910	-0.000057	0.000548	1.216755	5.185350	-0.437513	0.000000
0.148435	3.650885	94247.460185	229391.066471	3.924688	-63602.215135	-0.000139	0.000548	1.216755	5.185430	-0.437602	0.000000
0.153914	3.650427	94256.810142	229385.057494	1.562094	-5694.760854	-0.000175	0.000548	1.216755	5.185473	-0.437657	0.000000
0.159394	3.650194	94260.272487	229378.809904	-0.408841	33961.698963	-0.000176	0.000548	1.216755	5.185489	-0.437684	0.000000
0.164874	3.650117	94259.929521	229373.167121	-1.821938	56134.244000	-0.000154	0.000548	1.216755	5.185488	-0.437693	0.000000
0.170354	3.650137	94257.542852	229368.615213	-2.628209	63560.381095	-0.000118	0.000548	1.216755	5.185477	-0.437691	0.000000
0.175834	3.650205	94254.442405	229365.335630	-2.876577	60058.782204	-0.000079	0.000548	1.216755	5.185462	-0.437683	0.000000
0.181313	3.650286	94251.509284	229363.281028	-2.683453	49716.513081	-0.000043	0.000548	1.216755	5.185449	-0.437673	0.000000
