-2.780290	0.149347	0.031026	0.011150	0.147681	0.000000	0.000000	0.564497	0.000000	-inf	-inf	-inf	-inf
-2.316674	0.253998	0.091096	0.032252	0.075079	0.000000	0.000000	0.331915	0.000000	-inf	-inf	-inf	-inf
-2.037853	0.358908	0.157068	0.064401	0.050607	0.000000	0.000000	0.234896	0.000000	-inf	-inf	-inf	-inf
-1.828599	0.447322	0.229082	0.100041	0.038761	0.000000	0.000000	0.188468	0.000000	-inf	-inf	-inf	-inf
-1.654740	0.521774	0.307077	0.136116	0.031566	0.000000	0.000000	0.161576	0.000000	-inf	-inf	-inf	-inf
-1.502710	0.586149	0.390775	0.171778	0.026569	0.000000	0.000000	0.143830	0.000000	-inf	-inf	-inf	-inf
-1.365655	0.642684	0.479671	0.206513	0.022822	0.000000	0.000000	0.131178	0.000000	-inf	-inf	-inf	-inf
-1.239540	0.692722	0.573014	0.239924	0.019861	0.000000	0.000000	0.121702	0.000000	-inf	-inf	-inf	-inf
-1.121758	0.737161	0.669803	0.271695	0.017434	0.000000	0.000000	0.114366	0.000000	-inf	-inf	-inf	-inf
-1.010502	0.776636	0.768786	0.301573	0.015384	0.000000	0.000000	0.108553	0.000000	-inf	-inf	-inf	-inf
-0.904459	0.811611	0.868475	0.329348	0.013613	0.000000	0.000000	0.103875	0.000000	-inf	-inf	-inf	-inf
-0.802631	0.842440	0.967171	0.354845	0.012053	0.000000	0.000000	0.100073	0.000000	-inf	-inf	-inf	-inf
-0.704239	0.869395	1.063011	0.377916	0.010654	0.000000	0.000000	0.096971	0.000000	-inf	-inf	-inf	-inf
-0.608650	0.892690	1.154016	0.398440	0.009381	0.000000	0.000000	0.094440	0.000000	-inf	-inf	-inf	-inf
-0.515341	0.912492	1.238164	0.416313	0.008206	0.000000	0.000000	0.092391	0.000000	-inf	-inf	-inf	-inf
-0.423867	0.928932	1.313462	0.431449	0.007110	0.000000	0.000000	0.090756	0.000000	-inf	-inf	-inf	-inf
-0.333839	0.942112	1.378033	0.443780	0.006072	0.000000	0.000000	0.089486	0.000000	-inf	-inf	-inf	-inf
-0.244913	0.952111	1.430196	0.453250	0.005080	0.000000	0.000000	0.088546	0.000000	-inf	-inf	-inf	-inf
-0.156771	0.958984	1.468549	0.459817	0.004121	0.000000	0.000000	0.087912	0.000000	-inf	-inf	-inf	-inf
-0.069117	0.962772	1.492037	0.463457	0.003183	0.000000	0.000000	0.087566	0.000000	-inf	-inf	-inf	-inf
0.018331	0.963450	1.499999	0.464111	0.002256	0.000000	0.000000	0.087504	0.000000	-inf	-inf	-inf	-inf
0.105861	0.961022	1.492037	0.461774	0.001329	0.000000	0.000000	0.087725	0.000000	-inf	-inf	-inf	-inf
0.193753	0.955514	1.468549	0.456496	0.000393	0.000000	0.000000	0.088231	0.000000	-inf	-inf	-inf	-inf
0.282297	0.946890	1.430196	0.448292	-0.000563	0.000000	0.000000	0.089035	0.000000	-inf	-inf	-inf	-inf
0.371800	0.935098	1.378033	0.437197	-0.001551	0.000000	0.000000	0.090157	0.000000	-inf	-inf	-inf	-inf
0.462597	0.920067	1.313462	0.423254	-0.002585	0.000000	0.000000	0.091630	0.000000	-inf	-inf	-inf	-inf
0.555056	0.901700	1.238164	0.406524	-0.003679	0.000000	0.000000	0.093497	0.000000	-inf	-inf	-inf	-inf
0.649600	0.879872	1.154016	0.387080	-0.004852	0.000000	0.000000	0.095816	0.000000	-inf	-inf	-inf	-inf
0.746718	0.854425	1.063011	0.365013	-0.006129	0.000000	0.000000	0.098670	0.000000	-inf	-inf	-inf	-inf
0.846997	0.825156	0.967171	0.340434	-0.007539	0.000000	0.000000	0.102170	0.000000	-inf	-inf	-inf	-inf
0.951156	0.791809	0.868475	0.313473	-0.009123	0.000000	0.000000	0.106472	0.000000	-inf	-inf	-inf	-inf
1.060102	0.754050	0.768786	0.284288	-0.010937	0.000000	0.000000	0.111804	0.000000	-inf	-inf	-inf	-inf
1.175020	0.711440	0.669803	0.253066	-0.013063	0.000000	0.000000	0.118500	0.000000	-inf	-inf	-inf	-inf
1.297512	0.663390	0.573014	0.220036	-0.015623	0.000000	0.000000	0.127083	0.000000	-inf	-inf	-inf	-inf
1.429857	0.609070	0.479671	0.185476	-0.018814	0.000000	0.000000	0.138417	0.000000	-inf	-inf	-inf	-inf
1.575499	0.547254	0.390775	0.149736	-0.022977	0.000000	0.000000	0.154053	0.000000	-inf	-inf	-inf	-inf
1.740112	0.475959	0.307077	0.113262	-0.028775	0.000000	0.000000	0.177128	0.000000	-inf	-inf	-inf	-inf
1.934348	0.391536	0.229082	0.076644	-0.037754	0.000000	0.000000	0.215321	0.000000	-inf	-inf	-inf	-inf
2.183335	0.289321	0.157068	0.041848	-0.054421	0.000000	0.000000	0.291392	0.000000	-inf	-inf	-inf	-inf
2.566493	0.175976	0.091096	0.015482	-0.094396	0.000000	0.000000	0.479076	0.000000	-inf	-inf	-inf	-inf
