0.002976	3.363305	102610.185999	230073.521313	8.526943	-2252412.868507	-0.000758	0.000595	1.216755	5.222354	-0.473236	0.000000
0.008921	3.370293	102377.590592	230028.503446	24.498047	-2041062.601175	-0.002206	0.000593	1.216755	5.221369	-0.472335	0.000000
0.014847	3.383867	101928.873688	229942.634910	37.373159	-1644229.983442	-0.003453	0.000591	1.216755	5.219460	-0.470589	0.000000
0.020745	3.403281	101294.983393	229823.623780	45.584086	-1109323.955537	-0.004394	0.000588	1.216755	5.216750	-0.468104	0.000000
0.026604	3.427475	100517.970245	229681.900606	48.213419	-498216.048649	-0.004956	0.000584	1.216755	5.213405	-0.465027	0.000000
0.032418	3.455147	99646.793658	229529.495255	45.115051	121455.863446	-0.005110	0.000579	1.216755	5.209624	-0.461534	0.000000
0.038183	3.484851	98732.575097	229378.749076	36.909457	685365.068854	-0.004867	0.000574	1.216755	5.205620	-0.457815	0.000000
0.043898	3.515099	97824.200810	229241.057123	24.873556	1140215.366080	-0.004280	0.000569	1.216755	5.201605	-0.454061	0.000000
0.049564	3.544479	96964.584895	229125.784008	10.736439	1449295.315856	-0.003431	0.000564	1.216755	5.197772	-0.450446	0.000000
0.055184	3.571750	96187.994535	229039.473493	-3.579994	1595303.205877	-0.002420	0.000560	1.216755	5.194279	-0.447117	0.000000
0.060763	3.595936	95518.497569	228985.426220	-16.239285	1580506.997195	-0.001354	0.000556	1.216755	5.191246	-0.444186	0.000000
0.066308	3.616377	94969.539604	228963.670623	-25.744440	1424538.672102	-0.000334	0.000553	1.216755	5.188743	-0.441724	0.000000
0.071824	3.632756	94544.492550	228971.300888	-31.132525	1160380.665830	0.000556	0.000551	1.216755	5.186795	-0.439762	0.000000
0.077319	3.645077	94237.988074	229003.111726	-32.081346	829168.383416	0.001255	0.000549	1.216755	5.185385	-0.438292	0.000000
0.082798	3.653623	94037.794981	229052.426404	-28.914343	474503.994321	0.001730	0.000547	1.216755	5.184462	-0.437276	0.000000
0.088267	3.658883	93927.001369	229111.997119	-22.505024	136977.390084	0.001976	0.000547	1.216755	5.183951	-0.436651	0.000000
0.093731	3.661475	93886.258674	229174.857035	-14.099774	-150435.229723	0.002011	0.000546	1.216755	5.183763	-0.436344	0.000000
0.099193	3.662061	93895.869412	229235.020974	-5.092098	-365539.991263	0.001872	0.000546	1.216755	5.183808	-0.436275	0.000000
