-2.829757	0.162921	0.031026	0.013271	0.028956	0.000000	0.000000	0.517464	0.000000	-inf	-inf	-inf	-inf
-2.417749	0.266333	0.091096	0.035465	0.018618	0.000000	0.000000	0.316543	0.000000	-inf	-inf	-inf	-inf
-2.146228	0.357972	0.157068	0.064070	0.013860	0.000000	0.000000	0.235510	0.000000	-inf	-inf	-inf	-inf
-1.933389	0.434270	0.229082	0.094293	0.011140	0.000000	0.000000	0.194132	0.000000	-inf	-inf	-inf	-inf
-1.752910	0.499464	0.307077	0.124730	0.009332	0.000000	0.000000	0.168793	0.000000	-inf	-inf	-inf	-inf
-1.593377	0.556548	0.390775	0.154871	0.008017	0.000000	0.000000	0.151480	0.000000	-inf	-inf	-inf	-inf
-1.448624	0.607132	0.479671	0.184302	0.007004	0.000000	0.000000	0.138859	0.000000	-inf	-inf	-inf	-inf
-1.314876	0.652215	0.573014	0.212690	0.006193	0.000000	0.000000	0.129261	0.000000	-inf	-inf	-inf	-inf
-1.189619	0.692471	0.669803	0.239756	0.005524	0.000000	0.000000	0.121746	0.000000	-inf	-inf	-inf	-inf
-1.071076	0.728382	0.768786	0.265268	0.004958	0.000000	0.000000	0.115744	0.000000	-inf	-inf	-inf	-inf
-0.957934	0.760306	0.868475	0.289031	0.004471	0.000000	0.000000	0.110884	0.000000	-inf	-inf	-inf	-inf
-0.849184	0.788517	0.967171	0.310877	0.004044	0.000000	0.000000	0.106917	0.000000	-inf	-inf	-inf	-inf
-0.744025	0.813225	1.063011	0.330665	0.003664	0.000000	0.000000	0.103669	0.000000	-inf	-inf	-inf	-inf
-0.641805	0.834598	1.154016	0.348275	0.003321	0.000000	0.000000	0.101014	0.000000	-inf	-inf	-inf	-inf
-0.541980	0.852766	1.238164	0.363603	0.003009	0.000000	0.000000	0.098862	0.000000	-inf	-inf	-inf	-inf
-0.444081	0.867834	1.313462	0.376566	0.002722	0.000000	0.000000	0.097145	0.000000	-inf	-inf	-inf	-inf
-0.347701	0.879881	1.378033	0.387094	0.002454	0.000000	0.000000	0.095815	0.000000	-inf	-inf	-inf	-inf
-0.252471	0.888970	1.430196	0.395132	0.002202	0.000000	0.000000	0.094835	0.000000	-inf	-inf	-inf	-inf
-0.158056	0.895143	1.468549	0.400638	0.001962	0.000000	0.000000	0.094181	0.000000	-inf	-inf	-inf	-inf
-0.064138	0.898432	1.492037	0.403588	0.001732	0.000000	0.000000	0.093837	0.000000	-inf	-inf	-inf	-inf
0.029585	0.898815	1.499999	0.403933	0.001508	0.000000	0.000000	0.093797	0.000000	-inf	-inf	-inf	-inf
0.123422	0.896292	1.492037	0.401668	0.001289	0.000000	0.000000	0.094061	0.000000	-inf	-inf	-inf	-inf
0.217676	0.890885	1.468549	0.396837	0.001072	0.000000	0.000000	0.094632	0.000000	-inf	-inf	-inf	-inf
0.312658	0.882564	1.430196	0.389458	0.000855	0.000000	0.000000	0.095524	0.000000	-inf	-inf	-inf	-inf
0.408701	0.871285	1.378033	0.379567	0.000636	0.000000	0.000000	0.096760	0.000000	-inf	-inf	-inf	-inf
0.506165	0.856986	1.313462	0.367211	0.000411	0.000000	0.000000	0.098375	0.000000	-inf	-inf	-inf	-inf
0.605448	0.839589	1.238164	0.352453	0.000178	0.000000	0.000000	0.100413	0.000000	-inf	-inf	-inf	-inf
0.707004	0.818989	1.154016	0.335370	-0.000067	0.000000	0.000000	0.102939	0.000000	-inf	-inf	-inf	-inf
0.811360	0.795055	1.063011	0.316055	-0.000327	0.000000	0.000000	0.106038	0.000000	-inf	-inf	-inf	-inf
0.919145	0.767620	0.967171	0.294619	-0.000608	0.000000	0.000000	0.109828	0.000000	-inf	-inf	-inf	-inf
1.031126	0.736471	0.868475	0.271194	-0.000916	0.000000	0.000000	0.114473	0.000000	-inf	-inf	-inf	-inf
1.148267	0.701335	0.768786	0.245934	-0.001260	0.000000	0.000000	0.120208	0.000000	-inf	-inf	-inf	-inf
1.271819	0.661851	0.669803	0.219022	-0.001653	0.000000	0.000000	0.127379	0.000000	-inf	-inf	-inf	-inf
1.403465	0.617532	0.573014	0.190672	-0.002112	0.000000	0.000000	0.136521	0.000000	-inf	-inf	-inf	-inf
1.545571	0.567697	0.479671	0.161139	-0.002666	0.000000	0.000000	0.148505	0.000000	-inf	-inf	-inf	-inf
1.701676	0.511333	0.390775	0.130729	-0.003358	0.000000	0.000000	0.164875	0.000000	-inf	-inf	-inf	-inf
1.877508	0.446802	0.307077	0.099815	-0.004271	0.000000	0.000000	0.188687	0.000000	-inf	-inf	-inf	-inf
2.083559	0.370993	0.229082	0.068817	-0.005576	0.000000	0.000000	0.227244	0.000000	-inf	-inf	-inf	-inf
2.343762	0.278865	0.157068	0.038882	-0.007718	0.000000	0.000000	0.302317	0.000000	-inf	-inf	-inf	-inf
2.732712	0.171664	0.091096	0.014734	-0.012028	0.000000	0.000000	0.491109	0.000000	-inf	-inf	-inf	-inf
