0.000317	31.561855	8067.865144	169761.938221	1212.664164	12401947.941708	-0.008391	0.000063	1.216755	3.992392	0.499073	-0.891779	-5.538212	0.000000
0.000951	31.490363	8089.652950	169822.972757	3731.551141	9419379.530685	-0.025489	0.000064	1.216755	3.961116	0.498055	-0.756838	-5.509233	0.000000
0.001587	31.352287	8115.950123	169626.203670	6476.387681	12514110.508495	-0.043292	0.000064	1.216755	3.992264	0.496137	-0.878983	-5.543303	0.000000
0.002226	31.143240	8161.476319	169439.368662	9612.065840	13614283.222194	-0.062312	0.000064	1.216755	4.008046	0.493222	-0.945623	-5.571054	0.000000
0.002871	30.861403	8224.926466	169209.936066	13340.952171	14378439.407144	-0.083074	0.000065	1.216755	4.014164	0.489261	-0.960601	-5.586549	0.000000
0.003522	30.507845	8305.399278	168905.966794	17857.727322	15471894.212786	-0.106186	0.000066	1.216755	4.019282	0.484240	-0.965543	-5.601332	0.000000
0.004182	30.084391	8401.746679	168490.823736	23538.670454	17009915.232279	-0.132336	0.000066	1.216755	4.024948	0.478148	-0.969224	-5.617829	0.000000
0.004852	29.590201	8513.517757	167923.653229	30750.251068	19064155.914240	-0.162420	0.000068	1.216755	4.031793	0.470928	-0.975480	-5.637035	0.000000
0.005534	29.020107	8641.415485	167156.801894	40228.069992	21692056.960849	-0.197575	0.000069	1.216755	4.039431	0.462444	-0.982148	-5.658193	0.000000
0.006231	28.362384	8787.692745	166125.770110	53036.535683	25049315.748475	-0.239537	0.000071	1.216755	4.047739	0.452442	-0.988072	-5.681058	0.000000
0.006945	27.598097	8956.474201	164742.788444	70448.214253	29348662.940386	-0.290626	0.000072	1.216755	4.056732	0.440518	-0.992367	-5.705658	0.000000
0.007680	26.698584	9154.362768	162878.811856	95702.668005	35116661.156014	-0.354583	0.000075	1.216755	4.066707	0.426045	-0.995230	-5.732520	0.000000
0.008443	25.627157	9390.638498	160355.757562	131094.045240	43196637.255584	-0.436860	0.000078	1.216755	4.078075	0.408147	-0.997021	-5.762340	0.000000
0.009242	24.338387	9678.841057	156934.883164	184602.986338	55245429.616930	-0.545613	0.000082	1.216755	4.091401	0.385588	-0.998205	-5.795878	0.000000
0.010088	22.787367	10035.660142	152309.869825	262713.637367	74646308.794801	-0.694391	0.000088	1.216755	4.107274	0.356793	-0.999107	-5.833669	0.000000
0.011001	20.945904	10482.467841	146182.782152	376252.419376	106383314.865252	-0.900160	0.000095	1.216755	4.126335	0.319944	-0.999966	-5.875964	0.000000
0.012006	18.812286	11043.283986	138252.706803	551676.188124	160351237.172589	-1.193382	0.000106	1.216755	4.149134	0.272980	-1.000955	-5.922340	0.000000
0.013143	16.447136	11741.458276	128444.642982	785165.443901	246702671.587774	-1.610457	0.000122	1.216755	4.175976	0.214279	-1.002266	-5.972061	0.000000
0.014467	13.932142	12617.588127	116845.940555	1180505.844071	381749835.132062	-2.209993	0.000144	1.216755	4.207548	0.141789	-1.004186	-6.024154	0.000000
