1	0.016862	-3.133109	0.049760	0.031026	0.001238	0.134041	0.000000	0.000000	0.338866	0.000000	0.000000	0.000000	0.000000	0.000000
2	0.016862	-2.857413	0.083196	0.042582	0.003461	0.111452	0.000000	0.000000	0.202677	0.000000	0.000000	0.000000	0.000000	0.000000
3	0.016862	-2.683852	0.117995	0.054363	0.006961	0.068588	0.000000	0.000000	0.142904	0.000000	0.000000	0.000000	0.000000	0.000000
4	0.016862	-2.557129	0.152108	0.066375	0.011568	0.030049	0.000000	0.000000	0.110855	0.000000	0.000000	0.000000	0.000000	0.000000
5	0.016862	-2.456212	0.184284	0.078618	0.016980	0.001235	0.000000	0.000000	0.091500	0.000000	0.000000	0.000000	0.000000	0.000000
6	0.016862	-2.371308	0.214260	0.091096	0.022953	-0.019735	0.000000	0.000000	0.078699	0.000000	0.000000	0.000000	0.000000	0.000000
7	0.016862	-2.297288	0.242219	0.103811	0.029335	-0.035209	0.000000	0.000000	0.069615	0.000000	0.000000	0.000000	0.000000	0.000000
8	0.016862	-2.231167	0.268408	0.116765	0.036021	-0.046846	0.000000	0.000000	0.062822	0.000000	0.000000	0.000000	0.000000	0.000000
9	0.016862	-2.171057	0.293059	0.129958	0.042941	-0.055739	0.000000	0.000000	0.057538	0.000000	0.000000	0.000000	0.000000	0.000000
10	0.016862	-2.115691	0.316361	0.143392	0.050042	-0.062621	0.000000	0.000000	0.053300	0.000000	0.000000	0.000000	0.000000	0.000000
11	0.016862	-2.064172	0.338472	0.157068	0.057281	-0.067989	0.000000	0.000000	0.049818	0.000000	0.000000	0.000000	0.000000	0.000000
12	0.016862	-2.015844	0.359522	0.170987	0.064628	-0.072196	0.000000	0.000000	0.046901	0.000000	0.000000	0.000000	0.000000	0.000000
13	0.016862	-1.970209	0.379624	0.185147	0.072057	-0.075495	0.000000	0.000000	0.044418	0.000000	0.000000	0.000000	0.000000	0.000000
14	0.016862	-1.926883	0.398871	0.199551	0.079548	-0.078072	0.000000	0.000000	0.042274	0.000000	0.000000	0.000000	0.000000	0.000000
15	0.016862	-1.885560	0.417333	0.214196	0.087083	-0.080067	0.000000	0.000000	0.040404	0.000000	0.000000	0.000000	0.000000	0.000000
16	0.016862	-1.845993	0.435079	0.229082	0.094648	-0.081587	0.000000	0.000000	0.038756	0.000000	0.000000	0.000000	0.000000	0.000000
17	0.016862	-1.807980	0.452172	0.244208	0.102231	-0.082717	0.000000	0.000000	0.037291	0.000000	0.000000	0.000000	0.000000	0.000000
18	0.016862	-1.771354	0.468662	0.259573	0.109821	-0.083521	0.000000	0.000000	0.035979	0.000000	0.000000	0.000000	0.000000	0.000000
19	0.016862	-1.735974	0.484578	0.275174	0.117408	-0.084053	0.000000	0.000000	0.034797	0.000000	0.000000	0.000000	0.000000	0.000000
20	0.016862	-1.701718	0.499970	0.291009	0.124985	-0.084355	0.000000	0.000000	0.033726	0.000000	0.000000	0.000000	0.000000	0.000000
21	0.016862	-1.668486	0.514873	0.307077	0.132545	-0.084461	0.000000	0.000000	0.032750	0.000000	0.000000	0.000000	0.000000	0.000000
22	0.016862	-1.636187	0.529301	0.323373	0.140080	-0.084401	0.000000	0.000000	0.031857	0.000000	0.000000	0.000000	0.000000	0.000000
23	0.016862	-1.604744	0.543294	0.339895	0.147586	-0.084196	0.000000	0.000000	0.031037	0.000000	0.000000	0.000000	0.000000	0.000000
24	0.016862	-1.574089	0.556880	0.356638	0.155057	-0.083868	0.000000	0.000000	0.030279	0.000000	0.000000	0.000000	0.000000	0.000000
25	0.016862	-1.544163	0.570066	0.373600	0.162488	-0.083433	0.000000	0.000000	0.029579	0.000000	0.000000	0.000000	0.000000	0.000000
26	0.016862	-1.514911	0.582878	0.390775	0.169876	-0.082905	0.000000	0.000000	0.028929	0.000000	0.000000	0.000000	0.000000	0.000000
27	0.016862	-1.486287	0.595341	0.408159	0.177215	-0.082295	0.000000	0.000000	0.028323	0.000000	0.000000	0.000000	0.000000	0.000000
28	0.016862	-1.458248	0.607457	0.425746	0.184503	-0.081615	0.000000	0.000000	0.027758	0.000000	0.000000	0.000000	0.000000	0.000000
29	0.016862	-1.430755	0.619255	0.443531	0.191736	-0.080872	0.000000	0.000000	0.027230	0.000000	0.000000	0.000000	0.000000	0.000000
30	0.016862	-1.403775	0.630732	0.461508	0.198911	-0.080075	0.000000	0.000000	0.026734	0.000000	0.000000	0.000000	0.000000	0.000000
31	0.016862	-1.377274	0.641911	0.479671	0.206025	-0.079230	0.000000	0.000000	0.026268	0.000000	0.000000	0.000000	0.000000	0.000000
32	0.016862	-1.351226	0.652798	0.498012	0.213076	-0.078342	0.000000	0.000000	0.025830	0.000000	0.000000	0.000000	0.000000	0.000000
33	0.016862	-1.325602	0.663410	0.516525	0.220060	-0.077418	0.000000	0.000000	0.025417	0.000000	0.000000	0.000000	0.000000	0.000000
34	0.016862	-1.300381	0.673764	0.535202	0.226976	-0.076460	0.000000	0.000000	0.025027	0.000000	0.000000	0.000000	0.000000	0.000000
35	0.016862	-1.275539	0.683842	0.554034	0.233821	-0.075473	0.000000	0.000000	0.024658	0.000000	0.000000	0.000000	0.000000	0.000000
36	0.016862	-1.251056	0.693679	0.573014	0.240593	-0.074461	0.000000	0.000000	0.024308	0.000000	0.000000	0.000000	0.000000	0.000000
37	0.016862	-1.226914	0.703263	0.592133	0.247290	-0.073426	0.000000	0.000000	0.023977	0.000000	0.000000	0.000000	0.000000	0.000000
38	0.016862	-1.203094	0.712606	0.611381	0.253911	-0.072371	0.000000	0.000000	0.023662	0.000000	0.000000	0.000000	0.000000	0.000000
