1	0.016862	-2.431292	0.063342	0.297737	0.011579	127.013274	10.592712	13.017431	0.266206	0.000000	0.450142	inf	0.000000	0.000000
2	0.016862	-2.213965	0.106372	0.128214	0.008531	115.675119	3.403963	12.002909	0.158520	0.000000	0.197563	inf	0.000000	0.000000
3	0.016862	-2.078632	0.151401	0.118164	0.011328	108.608302	2.425404	11.309096	0.111373	0.000000	0.184362	inf	0.000000	0.000000
4	0.016862	-1.979841	0.195496	0.133819	0.016627	103.449486	2.494299	10.800680	0.086252	0.000000	0.209598	inf	0.000000	0.000000
5	0.016862	-1.901359	0.237656	0.149948	0.022704	99.350299	2.598075	10.388663	0.070951	0.000000	0.235494	inf	0.000000	0.000000
6	0.016862	-1.835615	0.277451	0.161849	0.028692	95.915368	2.551687	10.032477	0.060775	0.000000	0.254996	inf	0.000000	0.000000
7	0.016862	-1.778554	0.314670	0.170094	0.034321	92.933095	2.361714	9.713907	0.053586	0.000000	0.269012	inf	0.000000	0.000000
8	0.016862	-1.727719	0.349205	0.177127	0.039818	90.275717	2.110355	9.424968	0.048287	0.000000	0.281257	inf	0.000000	0.000000
9	0.016862	-1.681534	0.381277	0.185100	0.045596	87.861289	1.874157	9.161262	0.044225	0.000000	0.294980	inf	0.000000	0.000000
10	0.016862	-1.638971	0.411323	0.194956	0.051961	85.636262	1.692244	8.919082	0.040995	0.000000	0.311593	inf	0.000000	0.000000
11	0.016862	-1.599332	0.439753	0.206709	0.059032	83.564273	1.572746	8.694875	0.038344	0.000000	0.331089	inf	0.000000	0.000000
12	0.016862	-1.562123	0.466845	0.220002	0.066806	81.619383	1.504075	8.485530	0.036119	0.000000	0.352926	inf	0.000000	0.000000
13	0.016862	-1.526971	0.492774	0.234453	0.075234	79.782135	1.472349	8.288514	0.034218	0.000000	0.376526	inf	0.000000	0.000000
14	0.016862	-1.493589	0.517645	0.249789	0.084272	78.037419	1.466445	8.101893	0.032574	0.000000	0.401484	inf	0.000000	0.000000
15	0.016862	-1.461745	0.541541	0.265828	0.093882	76.373105	1.478791	7.924169	0.031137	0.000000	0.427526	inf	0.000000	0.000000
16	0.016862	-1.431252	0.564542	0.282446	0.104038	74.779432	1.504397	7.754154	0.029868	0.000000	0.454468	inf	0.000000	0.000000
17	0.016862	-1.401956	0.586708	0.299561	0.114718	73.248318	1.539818	7.590915	0.028740	0.000000	0.482185	inf	0.000000	0.000000
18	0.016862	-1.373728	0.608102	0.317114	0.125906	71.773050	1.582584	7.433694	0.027729	0.000000	0.510592	inf	0.000000	0.000000
