-2.716985	0.175709	0.031026	0.015437	0.000239	0.000000	0.000000	0.479805	0.000000	-inf	-inf	-inf	-inf
-2.337858	0.284664	0.091096	0.040517	0.000198	0.000000	0.000000	0.296159	0.000000	-inf	-inf	-inf	-inf
-2.082558	0.377034	0.157068	0.071077	0.000175	0.000000	0.000000	0.223603	0.000000	-inf	-inf	-inf	-inf
-1.879516	0.452712	0.229082	0.102474	0.000161	0.000000	0.000000	0.186224	0.000000	-inf	-inf	-inf	-inf
-1.705812	0.517098	0.307077	0.133695	0.000150	0.000000	0.000000	0.163036	0.000000	-inf	-inf	-inf	-inf
-1.551344	0.573348	0.390775	0.164364	0.000142	0.000000	0.000000	0.147041	0.000000	-inf	-inf	-inf	-inf
-1.410569	0.623105	0.479671	0.194130	0.000136	0.000000	0.000000	0.135300	0.000000	-inf	-inf	-inf	-inf
-1.280055	0.667386	0.573014	0.222702	0.000131	0.000000	0.000000	0.126323	0.000000	-inf	-inf	-inf	-inf
-1.157495	0.706872	0.669803	0.249834	0.000126	0.000000	0.000000	0.119266	0.000000	-inf	-inf	-inf	-inf
-1.041250	0.742049	0.768786	0.275318	0.000123	0.000000	0.000000	0.113612	0.000000	-inf	-inf	-inf	-inf
-0.930096	0.773275	0.868475	0.298977	0.000120	0.000000	0.000000	0.109024	0.000000	-inf	-inf	-inf	-inf
-0.823091	0.800823	0.967171	0.320659	0.000117	0.000000	0.000000	0.105274	0.000000	-inf	-inf	-inf	-inf
-0.719482	0.824905	1.063011	0.340234	0.000115	0.000000	0.000000	0.102201	0.000000	-inf	-inf	-inf	-inf
-0.618654	0.845686	1.154016	0.357593	0.000113	0.000000	0.000000	0.099689	0.000000	-inf	-inf	-inf	-inf
-0.520090	0.863297	1.238164	0.372641	0.000112	0.000000	0.000000	0.097656	0.000000	-inf	-inf	-inf	-inf
-0.423344	0.877840	1.313462	0.385302	0.000110	0.000000	0.000000	0.096038	0.000000	-inf	-inf	-inf	-inf
-0.328027	0.889396	1.378033	0.395512	0.000109	0.000000	0.000000	0.094790	0.000000	-inf	-inf	-inf	-inf
-0.233785	0.898024	1.430196	0.403224	0.000109	0.000000	0.000000	0.093879	0.000000	-inf	-inf	-inf	-inf
-0.140294	0.903767	1.468549	0.408398	0.000108	0.000000	0.000000	0.093283	0.000000	-inf	-inf	-inf	-inf
-0.047248	0.906658	1.492037	0.411014	0.000108	0.000000	0.000000	0.092985	0.000000	-inf	-inf	-inf	-inf
0.045645	0.906673	1.499999	0.411028	0.000107	0.000000	0.000000	0.092984	0.000000	-inf	-inf	-inf	-inf
0.138688	0.903811	1.492037	0.408437	0.000107	0.000000	0.000000	0.093278	0.000000	-inf	-inf	-inf	-inf
0.232173	0.898097	1.468549	0.403289	0.000108	0.000000	0.000000	0.093872	0.000000	-inf	-inf	-inf	-inf
0.326405	0.889498	1.430196	0.395603	0.000108	0.000000	0.000000	0.094779	0.000000	-inf	-inf	-inf	-inf
0.421710	0.877971	1.378033	0.385417	0.000109	0.000000	0.000000	0.096023	0.000000	-inf	-inf	-inf	-inf
0.518440	0.863457	1.313462	0.372779	0.000110	0.000000	0.000000	0.097638	0.000000	-inf	-inf	-inf	-inf
0.616984	0.845874	1.238164	0.357751	0.000111	0.000000	0.000000	0.099667	0.000000	-inf	-inf	-inf	-inf
0.717788	0.825121	1.154016	0.340412	0.000112	0.000000	0.000000	0.102174	0.000000	-inf	-inf	-inf	-inf
0.821367	0.801066	1.063011	0.320853	0.000114	0.000000	0.000000	0.105242	0.000000	-inf	-inf	-inf	-inf
0.928337	0.773544	0.967171	0.299185	0.000116	0.000000	0.000000	0.108986	0.000000	-inf	-inf	-inf	-inf
1.039450	0.742344	0.868475	0.275537	0.000119	0.000000	0.000000	0.113567	0.000000	-inf	-inf	-inf	-inf
1.155646	0.707191	0.768786	0.250060	0.000122	0.000000	0.000000	0.119212	0.000000	-inf	-inf	-inf	-inf
1.278146	0.667728	0.669803	0.222930	0.000125	0.000000	0.000000	0.126258	0.000000	-inf	-inf	-inf	-inf
1.408589	0.623468	0.573014	0.194356	0.000130	0.000000	0.000000	0.135221	0.000000	-inf	-inf	-inf	-inf
1.549275	0.573728	0.479671	0.164582	0.000135	0.000000	0.000000	0.146944	0.000000	-inf	-inf	-inf	-inf
1.703633	0.517493	0.390775	0.133899	0.000142	0.000000	0.000000	0.162912	0.000000	-inf	-inf	-inf	-inf
1.877193	0.453114	0.307077	0.102656	0.000151	0.000000	0.000000	0.186059	0.000000	-inf	-inf	-inf	-inf
2.080035	0.377432	0.229082	0.071228	0.000163	0.000000	0.000000	0.223367	0.000000	-inf	-inf	-inf	-inf
2.335028	0.285026	0.157068	0.040620	0.000182	0.000000	0.000000	0.295784	0.000000	-inf	-inf	-inf	-inf
2.713589	0.175953	0.091096	0.015480	0.000217	0.000000	0.000000	0.479139	0.000000	-inf	-inf	-inf	-inf
