-2.716780	0.175724	0.031026	0.015439	0.000210	0.000000	0.000000	0.479763	0.000000	-inf	-inf	-inf	-inf
-2.337688	0.284687	0.091096	0.040523	0.000174	0.000000	0.000000	0.296136	0.000000	-inf	-inf	-inf	-inf
-2.082407	0.377059	0.157068	0.071087	0.000154	0.000000	0.000000	0.223588	0.000000	-inf	-inf	-inf	-inf
-1.879378	0.452737	0.229082	0.102486	0.000142	0.000000	0.000000	0.186214	0.000000	-inf	-inf	-inf	-inf
-1.705683	0.517123	0.307077	0.133708	0.000132	0.000000	0.000000	0.163029	0.000000	-inf	-inf	-inf	-inf
-1.551221	0.573371	0.390775	0.164377	0.000125	0.000000	0.000000	0.147035	0.000000	-inf	-inf	-inf	-inf
-1.410452	0.623128	0.479671	0.194144	0.000120	0.000000	0.000000	0.135295	0.000000	-inf	-inf	-inf	-inf
-1.279942	0.667407	0.573014	0.222716	0.000115	0.000000	0.000000	0.126318	0.000000	-inf	-inf	-inf	-inf
-1.157386	0.706892	0.669803	0.249848	0.000111	0.000000	0.000000	0.119263	0.000000	-inf	-inf	-inf	-inf
-1.041144	0.742067	0.768786	0.275332	0.000108	0.000000	0.000000	0.113609	0.000000	-inf	-inf	-inf	-inf
-0.929993	0.773292	0.868475	0.298990	0.000106	0.000000	0.000000	0.109022	0.000000	-inf	-inf	-inf	-inf
-0.822990	0.800839	0.967171	0.320671	0.000103	0.000000	0.000000	0.105272	0.000000	-inf	-inf	-inf	-inf
-0.719383	0.824919	1.063011	0.340246	0.000102	0.000000	0.000000	0.102199	0.000000	-inf	-inf	-inf	-inf
-0.618557	0.845698	1.154016	0.357603	0.000100	0.000000	0.000000	0.099688	0.000000	-inf	-inf	-inf	-inf
-0.519994	0.863308	1.238164	0.372650	0.000099	0.000000	0.000000	0.097654	0.000000	-inf	-inf	-inf	-inf
-0.423249	0.877849	1.313462	0.385310	0.000097	0.000000	0.000000	0.096037	0.000000	-inf	-inf	-inf	-inf
-0.327933	0.889403	1.378033	0.395519	0.000097	0.000000	0.000000	0.094789	0.000000	-inf	-inf	-inf	-inf
-0.233691	0.898029	1.430196	0.403228	0.000096	0.000000	0.000000	0.093879	0.000000	-inf	-inf	-inf	-inf
-0.140201	0.903771	1.468549	0.408401	0.000095	0.000000	0.000000	0.093282	0.000000	-inf	-inf	-inf	-inf
-0.047156	0.906660	1.492037	0.411016	0.000095	0.000000	0.000000	0.092985	0.000000	-inf	-inf	-inf	-inf
0.045738	0.906673	1.499999	0.411028	0.000095	0.000000	0.000000	0.092984	0.000000	-inf	-inf	-inf	-inf
0.138781	0.903810	1.492037	0.408436	0.000095	0.000000	0.000000	0.093278	0.000000	-inf	-inf	-inf	-inf
0.232265	0.898094	1.468549	0.403286	0.000095	0.000000	0.000000	0.093872	0.000000	-inf	-inf	-inf	-inf
0.326499	0.889493	1.430196	0.395599	0.000096	0.000000	0.000000	0.094780	0.000000	-inf	-inf	-inf	-inf
0.421804	0.877965	1.378033	0.385411	0.000096	0.000000	0.000000	0.096024	0.000000	-inf	-inf	-inf	-inf
0.518534	0.863449	1.313462	0.372772	0.000097	0.000000	0.000000	0.097639	0.000000	-inf	-inf	-inf	-inf
0.617080	0.845864	1.238164	0.357743	0.000098	0.000000	0.000000	0.099668	0.000000	-inf	-inf	-inf	-inf
0.717885	0.825110	1.154016	0.340403	0.000100	0.000000	0.000000	0.102175	0.000000	-inf	-inf	-inf	-inf
0.821466	0.801053	1.063011	0.320843	0.000101	0.000000	0.000000	0.105244	0.000000	-inf	-inf	-inf	-inf
0.928438	0.773530	0.967171	0.299174	0.000103	0.000000	0.000000	0.108988	0.000000	-inf	-inf	-inf	-inf
1.039552	0.742328	0.868475	0.275525	0.000105	0.000000	0.000000	0.113570	0.000000	-inf	-inf	-inf	-inf
1.155751	0.707174	0.768786	0.250048	0.000108	0.000000	0.000000	0.119215	0.000000	-inf	-inf	-inf	-inf
1.278254	0.667710	0.669803	0.222918	0.000111	0.000000	0.000000	0.126261	0.000000	-inf	-inf	-inf	-inf
1.408701	0.623448	0.573014	0.194344	0.000115	0.000000	0.000000	0.135225	0.000000	-inf	-inf	-inf	-inf
1.549392	0.573708	0.479671	0.164570	0.000120	0.000000	0.000000	0.146949	0.000000	-inf	-inf	-inf	-inf
1.703755	0.517471	0.390775	0.133888	0.000126	0.000000	0.000000	0.162919	0.000000	-inf	-inf	-inf	-inf
1.877323	0.453093	0.307077	0.102647	0.000134	0.000000	0.000000	0.186068	0.000000	-inf	-inf	-inf	-inf
2.080176	0.377411	0.229082	0.071220	0.000145	0.000000	0.000000	0.223379	0.000000	-inf	-inf	-inf	-inf
2.335185	0.285006	0.157068	0.040614	0.000162	0.000000	0.000000	0.295803	0.000000	-inf	-inf	-inf	-inf
2.713777	0.175940	0.091096	0.015477	0.000193	0.000000	0.000000	0.479174	0.000000	-inf	-inf	-inf	-inf
